,lob,geo,month,seg,startchannel,journey,sankey
581,Retail Loans,Asia,Feb-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 2788.143365224376], ['Bill Payment', 'Card Bill Pay', 3838.243936774781], ['Bill Payment', 'Payment History', 3373.612698000845], ['3rd Party Payments', 'View scheduled payments', 2788.143365224376], ['Card Bill Pay', 'Payment Successful', 993.9054408566989], ['Card Bill Pay', 'Payment Failure', 2844.338495918082], ['Payment History', 'View ebill statement', 3373.612698000845], ['View scheduled payments', 'Cancel Payment', 1363.3731538697577], ['View scheduled payments', 'View scheduled - Drop Off', 1424.7702113546181], ['Payment Successful', 'Payment Successful - Drop Off', 993.9054408566989], ['Payment Failure', 'Contact Customer Care', 857.4973023304997], ['Payment Failure', 'Payment Failure - Drop Off', 1986.8411935875827], ['View ebill statement', 'View Ebill Statement - Drop Off', 2031.3926258463296], ['View ebill statement', 'Bill Enquiry', 1342.2200721545153], ['Cancel Payment', 'Chat1', 1000.6113514352579], ['Cancel Payment', 'Cancel Payment - Drop Off', 362.7618024344998], ['Contact Customer Care', 'Chat2', 167.44403086758447], ['Contact Customer Care', 'IVR2', 690.0532714629152], ['Bill Enquiry', 'Chat3', 303.3072302557661], ['Bill Enquiry', 'IVR3', 1038.912841898749], ['Chat1', 'Chat1 - Drop Off', 1000.6113514352579], ['Chat2', 'Chat2 - Drop Off', 22.92450729041364], ['Chat2', 'IVR1', 85.51149735012817], ['Chat2', 'Branch1', 59.008026227042684], ['IVR2', 'IVR2 - Drop Off', 321.31320155661496], ['IVR2', 'Phone1', 368.74006990630016], ['Chat3', 'Chat3 - Drop Off', 303.3072302557661], ['IVR3', 'IVR3 - Drop Off', 523.3304758061472], ['IVR3', 'Phone2', 515.5823660926019], ['IVR1', 'IVR1 - Drop Off', 81.48874464179126], ['IVR1', 'Branch1 - Drop Off', 4.022752708336911], ['Phone1', 'Phone1 - Drop Off', 176.17615794807793], ['Phone1', 'Branch2', 192.56391195822223], ['Phone2', 'Phone2 - Drop Off', 515.5823660926019]]"
582,Retail Loans,Asia,Feb-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3046.229482594515], ['Bill Payment', 'Card Bill Pay', 2863.276038745328], ['Bill Payment', 'Payment History', 4090.494478660157], ['3rd Party Payments', 'View scheduled payments', 3046.229482594515], ['Card Bill Pay', 'Payment Successful', 2205.6798404474052], ['Card Bill Pay', 'Payment Failure', 657.5961982979234], ['Payment History', 'View ebill statement', 4090.494478660157], ['View scheduled payments', 'Cancel Payment', 1177.0992954271871], ['View scheduled payments', 'View scheduled - Drop Off', 1869.130187167328], ['Payment Successful', 'Payment Successful - Drop Off', 2205.6798404474052], ['Payment Failure', 'Contact Customer Care', 616.7607187831896], ['Payment Failure', 'Payment Failure - Drop Off', 40.8354795147338], ['View ebill statement', 'View Ebill Statement - Drop Off', 754.9670477588533], ['View ebill statement', 'Bill Enquiry', 3335.527430901304], ['Cancel Payment', 'Chat1', 8.735643290961974], ['Cancel Payment', 'Cancel Payment - Drop Off', 1168.3636521362253], ['Contact Customer Care', 'Chat2', 475.8636389703647], ['Contact Customer Care', 'IVR2', 140.89707981282498], ['Bill Enquiry', 'Chat3', 2403.5032979074786], ['Bill Enquiry', 'IVR3', 932.0241329938254], ['Chat1', 'Chat1 - Drop Off', 8.735643290961974], ['Chat2', 'Chat2 - Drop Off', 171.28378955378258], ['Chat2', 'IVR1', 100.87809680929855], ['Chat2', 'Branch1', 203.7017526072836], ['IVR2', 'IVR2 - Drop Off', 47.951833143657836], ['IVR2', 'Phone1', 92.94524666916713], ['Chat3', 'Chat3 - Drop Off', 2403.5032979074786], ['IVR3', 'IVR3 - Drop Off', 468.2360329817806], ['IVR3', 'Phone2', 463.7881000120449], ['IVR1', 'IVR1 - Drop Off', 47.34046338147247], ['IVR1', 'Branch1 - Drop Off', 53.53763342782609], ['Phone1', 'Phone1 - Drop Off', 91.62766487066979], ['Phone1', 'Branch2', 1.3175817984973492], ['Phone2', 'Phone2 - Drop Off', 463.7881000120449]]"
583,Retail Loans,Asia,Feb-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4674.746277503965], ['Bill Payment', 'Card Bill Pay', 2827.1179598470126], ['Bill Payment', 'Payment History', 2498.135762649022], ['3rd Party Payments', 'View scheduled payments', 4674.746277503965], ['Card Bill Pay', 'Payment Successful', 2080.133810875999], ['Card Bill Pay', 'Payment Failure', 746.984148971013], ['Payment History', 'View ebill statement', 2498.135762649022], ['View scheduled payments', 'Cancel Payment', 2706.5260214575133], ['View scheduled payments', 'View scheduled - Drop Off', 1968.2202560464523], ['Payment Successful', 'Payment Successful - Drop Off', 2080.133810875999], ['Payment Failure', 'Contact Customer Care', 192.47744599209395], ['Payment Failure', 'Payment Failure - Drop Off', 554.5067029789192], ['View ebill statement', 'View Ebill Statement - Drop Off', 1662.1541957610398], ['View ebill statement', 'Bill Enquiry', 835.9815668879824], ['Cancel Payment', 'Chat1', 2627.3094136574314], ['Cancel Payment', 'Cancel Payment - Drop Off', 79.21660780008192], ['Contact Customer Care', 'Chat2', 43.306288209301265], ['Contact Customer Care', 'IVR2', 149.17115778279268], ['Bill Enquiry', 'Chat3', 770.1476813384494], ['Bill Enquiry', 'IVR3', 65.83388554953295], ['Chat1', 'Chat1 - Drop Off', 2627.3094136574314], ['Chat2', 'Chat2 - Drop Off', 22.03179619414064], ['Chat2', 'IVR1', 8.556292388378285], ['Chat2', 'Branch1', 12.718199626782342], ['IVR2', 'IVR2 - Drop Off', 30.881124599087883], ['IVR2', 'Phone1', 118.2900331837048], ['Chat3', 'Chat3 - Drop Off', 770.1476813384494], ['IVR3', 'IVR3 - Drop Off', 51.74883709496184], ['IVR3', 'Phone2', 14.085048454571112], ['IVR1', 'IVR1 - Drop Off', 6.387144351392089], ['IVR1', 'Branch1 - Drop Off', 2.1691480369861953], ['Phone1', 'Phone1 - Drop Off', 107.89194364788271], ['Phone1', 'Branch2', 10.39808953582208], ['Phone2', 'Phone2 - Drop Off', 14.085048454571112]]"
584,Retail Loans,Asia,Mar-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 1946.1599741776336], ['Bill Payment', 'Card Bill Pay', 7229.624506907748], ['Bill Payment', 'Payment History', 824.2155189146179], ['3rd Party Payments', 'View scheduled payments', 1946.1599741776336], ['Card Bill Pay', 'Payment Successful', 5316.748393181549], ['Card Bill Pay', 'Payment Failure', 1912.8761137261993], ['Payment History', 'View ebill statement', 824.2155189146179], ['View scheduled payments', 'Cancel Payment', 1009.0550957692599], ['View scheduled payments', 'View scheduled - Drop Off', 937.1048784083738], ['Payment Successful', 'Payment Successful - Drop Off', 5316.748393181549], ['Payment Failure', 'Contact Customer Care', 1135.6407856211547], ['Payment Failure', 'Payment Failure - Drop Off', 777.2353281050446], ['View ebill statement', 'View Ebill Statement - Drop Off', 710.0348899077788], ['View ebill statement', 'Bill Enquiry', 114.18062900683906], ['Cancel Payment', 'Chat1', 333.7092812389688], ['Cancel Payment', 'Cancel Payment - Drop Off', 675.3458145302911], ['Contact Customer Care', 'Chat2', 690.1272215309757], ['Contact Customer Care', 'IVR2', 445.51356409017905], ['Bill Enquiry', 'Chat3', 72.56055477157784], ['Bill Enquiry', 'IVR3', 41.62007423526123], ['Chat1', 'Chat1 - Drop Off', 333.7092812389688], ['Chat2', 'Chat2 - Drop Off', 275.72929092117965], ['Chat2', 'IVR1', 246.19779757046638], ['Chat2', 'Branch1', 168.2001330393297], ['IVR2', 'IVR2 - Drop Off', 226.31694114656332], ['IVR2', 'Phone1', 219.1966229436157], ['Chat3', 'Chat3 - Drop Off', 72.56055477157784], ['IVR3', 'IVR3 - Drop Off', 13.145003356926484], ['IVR3', 'Phone2', 28.475070878334748], ['IVR1', 'IVR1 - Drop Off', 149.75242278228203], ['IVR1', 'Branch1 - Drop Off', 96.44537478818434], ['Phone1', 'Phone1 - Drop Off', 181.97730849036088], ['Phone1', 'Branch2', 37.2193144532548], ['Phone2', 'Phone2 - Drop Off', 28.475070878334748]]"
585,Retail Loans,Asia,Mar-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 6754.217922343566], ['Bill Payment', 'Card Bill Pay', 1577.8828272393448], ['Bill Payment', 'Payment History', 1667.8992504170903], ['3rd Party Payments', 'View scheduled payments', 6754.217922343566], ['Card Bill Pay', 'Payment Successful', 864.6833689060327], ['Card Bill Pay', 'Payment Failure', 713.1994583333121], ['Payment History', 'View ebill statement', 1667.8992504170903], ['View scheduled payments', 'Cancel Payment', 1715.5467058931774], ['View scheduled payments', 'View scheduled - Drop Off', 5038.671216450389], ['Payment Successful', 'Payment Successful - Drop Off', 864.6833689060327], ['Payment Failure', 'Contact Customer Care', 655.6600274404193], ['Payment Failure', 'Payment Failure - Drop Off', 57.5394308928928], ['View ebill statement', 'View Ebill Statement - Drop Off', 1551.129988167739], ['View ebill statement', 'Bill Enquiry', 116.7692622493513], ['Cancel Payment', 'Chat1', 1343.2267256209389], ['Cancel Payment', 'Cancel Payment - Drop Off', 372.3199802722384], ['Contact Customer Care', 'Chat2', 362.99727038576833], ['Contact Customer Care', 'IVR2', 292.66275705465097], ['Bill Enquiry', 'Chat3', 94.69565013773799], ['Bill Enquiry', 'IVR3', 22.073612111613315], ['Chat1', 'Chat1 - Drop Off', 1343.2267256209389], ['Chat2', 'Chat2 - Drop Off', 50.13282387129791], ['Chat2', 'IVR1', 152.6098588279974], ['Chat2', 'Branch1', 160.254587686473], ['IVR2', 'IVR2 - Drop Off', 155.06448473252135], ['IVR2', 'Phone1', 137.59827232212962], ['Chat3', 'Chat3 - Drop Off', 94.69565013773799], ['IVR3', 'IVR3 - Drop Off', 11.844954789223904], ['IVR3', 'Phone2', 10.22865732238941], ['IVR1', 'IVR1 - Drop Off', 99.40794879695395], ['IVR1', 'Branch1 - Drop Off', 53.201910031043475], ['Phone1', 'Phone1 - Drop Off', 135.64770359113837], ['Phone1', 'Branch2', 1.9505687309912667], ['Phone2', 'Phone2 - Drop Off', 10.22865732238941]]"
586,Retail Loans,Asia,Mar-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4091.8183993421703], ['Bill Payment', 'Card Bill Pay', 182.35022644627634], ['Bill Payment', 'Payment History', 5725.831374211554], ['3rd Party Payments', 'View scheduled payments', 4091.8183993421703], ['Card Bill Pay', 'Payment Successful', 95.4576411284354], ['Card Bill Pay', 'Payment Failure', 86.89258531784094], ['Payment History', 'View ebill statement', 5725.831374211554], ['View scheduled payments', 'Cancel Payment', 3510.2530615386468], ['View scheduled payments', 'View scheduled - Drop Off', 581.5653378035237], ['Payment Successful', 'Payment Successful - Drop Off', 95.4576411284354], ['Payment Failure', 'Contact Customer Care', 17.164729598914786], ['Payment Failure', 'Payment Failure - Drop Off', 69.72785571892616], ['View ebill statement', 'View Ebill Statement - Drop Off', 867.6260784916657], ['View ebill statement', 'Bill Enquiry', 4858.205295719888], ['Cancel Payment', 'Chat1', 1781.627486713511], ['Cancel Payment', 'Cancel Payment - Drop Off', 1728.6255748251358], ['Contact Customer Care', 'Chat2', 3.7944304752489137], ['Contact Customer Care', 'IVR2', 13.370299123665873], ['Bill Enquiry', 'Chat3', 3393.2163799870427], ['Bill Enquiry', 'IVR3', 1464.988915732846], ['Chat1', 'Chat1 - Drop Off', 1781.627486713511], ['Chat2', 'Chat2 - Drop Off', 1.4177180684637432], ['Chat2', 'IVR1', 1.1607304548016808], ['Chat2', 'Branch1', 1.2159819519834902], ['IVR2', 'IVR2 - Drop Off', 9.282392539991681], ['IVR2', 'Phone1', 4.087906583674192], ['Chat3', 'Chat3 - Drop Off', 3393.2163799870427], ['IVR3', 'IVR3 - Drop Off', 410.81099808937233], ['IVR3', 'Phone2', 1054.1779176434736], ['IVR1', 'IVR1 - Drop Off', 0.5215157800283011], ['IVR1', 'Branch1 - Drop Off', 0.6392146747733797], ['Phone1', 'Phone1 - Drop Off', 0.9986150560400804], ['Phone1', 'Branch2', 3.0892915276341113], ['Phone2', 'Phone2 - Drop Off', 1054.1779176434736]]"
587,Retail Loans,Asia,Mar-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 4961.090159797269], ['Bill Payment', 'Card Bill Pay', 3619.6675023344005], ['Bill Payment', 'Payment History', 1419.242337868331], ['3rd Party Payments', 'View scheduled payments', 4961.090159797269], ['Card Bill Pay', 'Payment Successful', 1651.2404633378524], ['Card Bill Pay', 'Payment Failure', 1968.4270389965482], ['Payment History', 'View ebill statement', 1419.242337868331], ['View scheduled payments', 'Cancel Payment', 1461.2684646999542], ['View scheduled payments', 'View scheduled - Drop Off', 3499.8216950973147], ['Payment Successful', 'Payment Successful - Drop Off', 1651.2404633378524], ['Payment Failure', 'Contact Customer Care', 908.7197974942159], ['Payment Failure', 'Payment Failure - Drop Off', 1059.7072415023322], ['View ebill statement', 'View Ebill Statement - Drop Off', 665.1593698393071], ['View ebill statement', 'Bill Enquiry', 754.082968029024], ['Cancel Payment', 'Chat1', 1411.2959443089792], ['Cancel Payment', 'Cancel Payment - Drop Off', 49.972520390974985], ['Contact Customer Care', 'Chat2', 785.5005315243657], ['Contact Customer Care', 'IVR2', 123.21926596985027], ['Bill Enquiry', 'Chat3', 496.650736271622], ['Bill Enquiry', 'IVR3', 257.43223175740195], ['Chat1', 'Chat1 - Drop Off', 1411.2959443089792], ['Chat2', 'Chat2 - Drop Off', 450.69083214082315], ['Chat2', 'IVR1', 221.58031416986617], ['Chat2', 'Branch1', 113.2293852136763], ['IVR2', 'IVR2 - Drop Off', 53.79064767224993], ['IVR2', 'Phone1', 69.42861829760032], ['Chat3', 'Chat3 - Drop Off', 496.650736271622], ['IVR3', 'IVR3 - Drop Off', 162.96106857341317], ['IVR3', 'Phone2', 94.47116318398876], ['IVR1', 'IVR1 - Drop Off', 176.2152813817267], ['IVR1', 'Branch1 - Drop Off', 45.36503278813949], ['Phone1', 'Phone1 - Drop Off', 28.393336241845663], ['Phone1', 'Branch2', 41.03528205575466], ['Phone2', 'Phone2 - Drop Off', 94.47116318398876]]"
588,Retail Loans,Asia,Apr-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3500.0136919811903], ['Bill Payment', 'Card Bill Pay', 4402.073898187429], ['Bill Payment', 'Payment History', 2097.9124098313814], ['3rd Party Payments', 'View scheduled payments', 3500.0136919811903], ['Card Bill Pay', 'Payment Successful', 329.6293105774578], ['Card Bill Pay', 'Payment Failure', 4072.444587609971], ['Payment History', 'View ebill statement', 2097.9124098313814], ['View scheduled payments', 'Cancel Payment', 2061.465625194639], ['View scheduled payments', 'View scheduled - Drop Off', 1438.5480667865513], ['Payment Successful', 'Payment Successful - Drop Off', 329.6293105774578], ['Payment Failure', 'Contact Customer Care', 2804.9082309974924], ['Payment Failure', 'Payment Failure - Drop Off', 1267.536356612479], ['View ebill statement', 'View Ebill Statement - Drop Off', 945.6519348818496], ['View ebill statement', 'Bill Enquiry', 1152.260474949532], ['Cancel Payment', 'Chat1', 975.1518714755684], ['Cancel Payment', 'Cancel Payment - Drop Off', 1086.3137537190705], ['Contact Customer Care', 'Chat2', 1517.2467238829809], ['Contact Customer Care', 'IVR2', 1287.6615071145118], ['Bill Enquiry', 'Chat3', 451.57174075252124], ['Bill Enquiry', 'IVR3', 700.6887341970107], ['Chat1', 'Chat1 - Drop Off', 975.1518714755684], ['Chat2', 'Chat2 - Drop Off', 596.7495154251448], ['Chat2', 'IVR1', 575.0955437269818], ['Chat2', 'Branch1', 345.4016647308543], ['IVR2', 'IVR2 - Drop Off', 625.8160140432159], ['IVR2', 'Phone1', 661.8454930712957], ['Chat3', 'Chat3 - Drop Off', 451.57174075252124], ['IVR3', 'IVR3 - Drop Off', 439.7520156333882], ['IVR3', 'Phone2', 260.9367185636225], ['IVR1', 'IVR1 - Drop Off', 241.18708088422426], ['IVR1', 'Branch1 - Drop Off', 333.90846284275744], ['Phone1', 'Phone1 - Drop Off', 579.6799334670596], ['Phone1', 'Branch2', 82.16555960423604], ['Phone2', 'Phone2 - Drop Off', 260.9367185636225]]"
589,Retail Loans,Asia,Apr-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3582.988351729878], ['Bill Payment', 'Card Bill Pay', 680.282926017364], ['Bill Payment', 'Payment History', 5736.7287222527575], ['3rd Party Payments', 'View scheduled payments', 3582.988351729878], ['Card Bill Pay', 'Payment Successful', 403.32463430830506], ['Card Bill Pay', 'Payment Failure', 276.958291709059], ['Payment History', 'View ebill statement', 5736.7287222527575], ['View scheduled payments', 'Cancel Payment', 2417.349602912099], ['View scheduled payments', 'View scheduled - Drop Off', 1165.6387488177795], ['Payment Successful', 'Payment Successful - Drop Off', 403.32463430830506], ['Payment Failure', 'Contact Customer Care', 195.83332315884132], ['Payment Failure', 'Payment Failure - Drop Off', 81.12496855021764], ['View ebill statement', 'View Ebill Statement - Drop Off', 2277.59291722846], ['View ebill statement', 'Bill Enquiry', 3459.1358050242966], ['Cancel Payment', 'Chat1', 79.07426770531946], ['Cancel Payment', 'Cancel Payment - Drop Off', 2338.2753352067793], ['Contact Customer Care', 'Chat2', 164.63476971847786], ['Contact Customer Care', 'IVR2', 31.19855344036346], ['Bill Enquiry', 'Chat3', 1549.3537978242316], ['Bill Enquiry', 'IVR3', 1909.782007200065], ['Chat1', 'Chat1 - Drop Off', 79.07426770531946], ['Chat2', 'Chat2 - Drop Off', 85.85324278631586], ['Chat2', 'IVR1', 39.88295537620044], ['Chat2', 'Branch1', 38.89857155596155], ['IVR2', 'IVR2 - Drop Off', 15.015553857890993], ['IVR2', 'Phone1', 16.18299958247247], ['Chat3', 'Chat3 - Drop Off', 1549.3537978242316], ['IVR3', 'IVR3 - Drop Off', 355.99148927502176], ['IVR3', 'Phone2', 1553.7905179250433], ['IVR1', 'IVR1 - Drop Off', 35.785197660772695], ['IVR1', 'Branch1 - Drop Off', 4.097757715427748], ['Phone1', 'Phone1 - Drop Off', 8.330882025626893], ['Phone1', 'Branch2', 7.852117556845577], ['Phone2', 'Phone2 - Drop Off', 1553.7905179250433]]"
590,Retail Loans,Asia,Apr-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 3293.1878795630155], ['Bill Payment', 'Card Bill Pay', 3356.4645654369265], ['Bill Payment', 'Payment History', 3350.347555000059], ['3rd Party Payments', 'View scheduled payments', 3293.1878795630155], ['Card Bill Pay', 'Payment Successful', 1667.776899153865], ['Card Bill Pay', 'Payment Failure', 1688.6876662830614], ['Payment History', 'View ebill statement', 3350.347555000059], ['View scheduled payments', 'Cancel Payment', 2638.9125116564974], ['View scheduled payments', 'View scheduled - Drop Off', 654.2753679065179], ['Payment Successful', 'Payment Successful - Drop Off', 1667.776899153865], ['Payment Failure', 'Contact Customer Care', 123.47442253037747], ['Payment Failure', 'Payment Failure - Drop Off', 1565.2132437526839], ['View ebill statement', 'View Ebill Statement - Drop Off', 522.4688750616393], ['View ebill statement', 'Bill Enquiry', 2827.87867993842], ['Cancel Payment', 'Chat1', 2171.7204299257037], ['Cancel Payment', 'Cancel Payment - Drop Off', 467.1920817307938], ['Contact Customer Care', 'Chat2', 75.58297029652407], ['Contact Customer Care', 'IVR2', 47.89145223385341], ['Bill Enquiry', 'Chat3', 1636.4959533896915], ['Bill Enquiry', 'IVR3', 1191.3827265487287], ['Chat1', 'Chat1 - Drop Off', 2171.7204299257037], ['Chat2', 'Chat2 - Drop Off', 23.13126031266776], ['Chat2', 'IVR1', 27.15024867936806], ['Chat2', 'Branch1', 25.30146130448825], ['IVR2', 'IVR2 - Drop Off', 28.39847348481718], ['IVR2', 'Phone1', 19.492978749036226], ['Chat3', 'Chat3 - Drop Off', 1636.4959533896915], ['IVR3', 'IVR3 - Drop Off', 169.15348658426558], ['IVR3', 'Phone2', 1022.2292399644631], ['IVR1', 'IVR1 - Drop Off', 18.26830789381326], ['IVR1', 'Branch1 - Drop Off', 8.881940785554802], ['Phone1', 'Phone1 - Drop Off', 17.100519049026], ['Phone1', 'Branch2', 2.392459700010226], ['Phone2', 'Phone2 - Drop Off', 1022.2292399644631]]"
591,Retail Loans,Asia,Apr-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 2440.1303571453286], ['Bill Payment', 'Card Bill Pay', 5135.674688661982], ['Bill Payment', 'Payment History', 2424.1949541926892], ['3rd Party Payments', 'View scheduled payments', 2440.1303571453286], ['Card Bill Pay', 'Payment Successful', 3076.6995500707703], ['Card Bill Pay', 'Payment Failure', 2058.975138591212], ['Payment History', 'View ebill statement', 2424.1949541926892], ['View scheduled payments', 'Cancel Payment', 921.4927368311688], ['View scheduled payments', 'View scheduled - Drop Off', 1518.63762031416], ['Payment Successful', 'Payment Successful - Drop Off', 3076.6995500707703], ['Payment Failure', 'Contact Customer Care', 175.54452275752402], ['Payment Failure', 'Payment Failure - Drop Off', 1883.4306158336879], ['View ebill statement', 'View Ebill Statement - Drop Off', 1317.0776414248362], ['View ebill statement', 'Bill Enquiry', 1107.117312767853], ['Cancel Payment', 'Chat1', 186.98101660472307], ['Cancel Payment', 'Cancel Payment - Drop Off', 734.5117202264457], ['Contact Customer Care', 'Chat2', 98.73224534714483], ['Contact Customer Care', 'IVR2', 76.8122774103792], ['Bill Enquiry', 'Chat3', 580.8785974669998], ['Bill Enquiry', 'IVR3', 526.2387153008532], ['Chat1', 'Chat1 - Drop Off', 186.98101660472307], ['Chat2', 'Chat2 - Drop Off', 44.90476496418052], ['Chat2', 'IVR1', 25.819091362690592], ['Chat2', 'Branch1', 28.00838902027372], ['IVR2', 'IVR2 - Drop Off', 25.972434292707764], ['IVR2', 'Phone1', 50.839843117671435], ['Chat3', 'Chat3 - Drop Off', 580.8785974669998], ['IVR3', 'IVR3 - Drop Off', 161.69380516431613], ['IVR3', 'Phone2', 364.544910136537], ['IVR1', 'IVR1 - Drop Off', 8.110519394028959], ['IVR1', 'Branch1 - Drop Off', 17.708571968661634], ['Phone1', 'Phone1 - Drop Off', 5.467482831716726], ['Phone1', 'Branch2', 45.372360285954706], ['Phone2', 'Phone2 - Drop Off', 364.544910136537]]"
592,Retail Loans,Asia,May-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 283.40503143900975], ['Bill Payment', 'Card Bill Pay', 6675.416562688572], ['Bill Payment', 'Payment History', 3041.178405872419], ['3rd Party Payments', 'View scheduled payments', 283.40503143900975], ['Card Bill Pay', 'Payment Successful', 4343.325601257028], ['Card Bill Pay', 'Payment Failure', 2332.0909614315447], ['Payment History', 'View ebill statement', 3041.178405872419], ['View scheduled payments', 'Cancel Payment', 108.23264409308811], ['View scheduled payments', 'View scheduled - Drop Off', 175.17238734592166], ['Payment Successful', 'Payment Successful - Drop Off', 4343.325601257028], ['Payment Failure', 'Contact Customer Care', 653.068072293696], ['Payment Failure', 'Payment Failure - Drop Off', 1679.0228891378488], ['View ebill statement', 'View Ebill Statement - Drop Off', 2251.206872416155], ['View ebill statement', 'Bill Enquiry', 789.971533456264], ['Cancel Payment', 'Chat1', 52.916734124440524], ['Cancel Payment', 'Cancel Payment - Drop Off', 55.315909968647595], ['Contact Customer Care', 'Chat2', 354.7764251076795], ['Contact Customer Care', 'IVR2', 298.2916471860165], ['Bill Enquiry', 'Chat3', 698.4333635389573], ['Bill Enquiry', 'IVR3', 91.53816991730649], ['Chat1', 'Chat1 - Drop Off', 52.916734124440524], ['Chat2', 'Chat2 - Drop Off', 122.87670679015312], ['Chat2', 'IVR1', 136.3613139462977], ['Chat2', 'Branch1', 95.53840437122862], ['IVR2', 'IVR2 - Drop Off', 122.53093914969055], ['IVR2', 'Phone1', 175.76070803632595], ['Chat3', 'Chat3 - Drop Off', 698.4333635389573], ['IVR3', 'IVR3 - Drop Off', 68.9511980278205], ['IVR3', 'Phone2', 22.58697188948599], ['IVR1', 'IVR1 - Drop Off', 87.21067383128641], ['IVR1', 'Branch1 - Drop Off', 49.1506401150113], ['Phone1', 'Phone1 - Drop Off', 98.61736353651452], ['Phone1', 'Branch2', 77.14334449981145], ['Phone2', 'Phone2 - Drop Off', 22.58697188948599]]"
593,Retail Loans,Asia,May-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 10000.0], ['Bill Payment', '3rd Party Payments', 287.15660577484397], ['Bill Payment', 'Card Bill Pay', 7003.479261892999], ['Bill Payment', 'Payment History', 2709.3641323321576], ['3rd Party Payments', 'View scheduled payments', 287.15660577484397], ['Card Bill Pay', 'Payment Successful', 5471.241094541438], ['Card Bill Pay', 'Payment Failure', 1532.2381673515606], ['Payment History', 'View ebill statement', 2709.3641323321576], ['View scheduled payments', 'Cancel Payment', 185.70905722797795], ['View scheduled payments', 'View scheduled - Drop Off', 101.44754854686603], ['Payment Successful', 'Payment Successful - Drop Off', 5471.241094541438], ['Payment Failure', 'Contact Customer Care', 1153.34119881453], ['Payment Failure', 'Payment Failure - Drop Off', 378.8969685370308], ['View ebill statement', 'View Ebill Statement - Drop Off', 1646.7514900159047], ['View ebill statement', 'Bill Enquiry', 1062.6126423162527], ['Cancel Payment', 'Chat1', 45.40280429451202], ['Cancel Payment', 'Cancel Payment - Drop Off', 140.30625293346594], ['Contact Customer Care', 'Chat2', 604.4147040277267], ['Contact Customer Care', 'IVR2', 548.926494786803], ['Bill Enquiry', 'Chat3', 413.1921236292563], ['Bill Enquiry', 'IVR3', 649.4205186869965], ['Chat1', 'Chat1 - Drop Off', 45.40280429451202], ['Chat2', 'Chat2 - Drop Off', 156.12221320958668], ['Chat2', 'IVR1', 409.42704791257705], ['Chat2', 'Branch1', 38.86544290556297], ['IVR2', 'IVR2 - Drop Off', 314.94011033856236], ['IVR2', 'Phone1', 233.9863844482407], ['Chat3', 'Chat3 - Drop Off', 413.1921236292563], ['IVR3', 'IVR3 - Drop Off', 417.99957013971857], ['IVR3', 'Phone2', 231.42094854727796], ['IVR1', 'IVR1 - Drop Off', 408.5610247772304], ['IVR1', 'Branch1 - Drop Off', 0.8660231353466487], ['Phone1', 'Phone1 - Drop Off', 67.49495420096986], ['Phone1', 'Branch2', 166.49143024727084], ['Phone2', 'Phone2 - Drop Off', 231.42094854727796]]"
