,lob,geo,month,seg,startchannel,journey,sankey
685,Retail Loans,Australia,Apr-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 47000.0], ['Bill Payment', '3rd Party Payments', 9124.954932798038], ['Bill Payment', 'Card Bill Pay', 19090.373495764376], ['Bill Payment', 'Payment History', 18784.671571437586], ['3rd Party Payments', 'View scheduled payments', 9124.954932798038], ['Card Bill Pay', 'Payment Successful', 18516.04738615528], ['Card Bill Pay', 'Payment Failure', 574.3261096090959], ['Payment History', 'View ebill statement', 18784.671571437586], ['View scheduled payments', 'Cancel Payment', 5208.084410757709], ['View scheduled payments', 'View scheduled - Drop Off', 3916.870522040331], ['Payment Successful', 'Payment Successful - Drop Off', 18516.04738615528], ['Payment Failure', 'Contact Customer Care', 343.8959247359272], ['Payment Failure', 'Payment Failure - Drop Off', 230.4301848731686], ['View ebill statement', 'View Ebill Statement - Drop Off', 13482.733489196291], ['View ebill statement', 'Bill Enquiry', 5301.938082241296], ['Cancel Payment', 'Chat1', 2197.007283093235], ['Cancel Payment', 'Cancel Payment - Drop Off', 3011.077127664473], ['Contact Customer Care', 'Chat2', 72.3651710855502], ['Contact Customer Care', 'IVR2', 271.530753650377], ['Bill Enquiry', 'Chat3', 617.8299286158477], ['Bill Enquiry', 'IVR3', 4684.108153625448], ['Chat1', 'Chat1 - Drop Off', 2197.007283093235], ['Chat2', 'Chat2 - Drop Off', 5.498343459619662], ['Chat2', 'IVR1', 17.762933808967233], ['Chat2', 'Branch1', 49.10389381696331], ['IVR2', 'IVR2 - Drop Off', 193.86983103550045], ['IVR2', 'Phone1', 77.66092261487653], ['Chat3', 'Chat3 - Drop Off', 617.8299286158477], ['IVR3', 'IVR3 - Drop Off', 3355.0277640895824], ['IVR3', 'Phone2', 1329.0803895358658], ['IVR1', 'IVR1 - Drop Off', 6.15849391273734], ['IVR1', 'Branch1 - Drop Off', 11.604439896229893], ['Phone1', 'Phone1 - Drop Off', 26.09168307353896], ['Phone1', 'Branch2', 51.569239541337566], ['Phone2', 'Phone2 - Drop Off', 1329.0803895358658]]"
686,Retail Loans,Australia,Apr-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 11500.0], ['Bill Payment', '3rd Party Payments', 6008.241658974021], ['Bill Payment', 'Card Bill Pay', 1000.4258338464792], ['Bill Payment', 'Payment History', 4491.332507179499], ['3rd Party Payments', 'View scheduled payments', 6008.241658974021], ['Card Bill Pay', 'Payment Successful', 820.172218373699], ['Card Bill Pay', 'Payment Failure', 180.25361547278018], ['Payment History', 'View ebill statement', 4491.332507179499], ['View scheduled payments', 'Cancel Payment', 4062.6962332863086], ['View scheduled payments', 'View scheduled - Drop Off', 1945.5454256877124], ['Payment Successful', 'Payment Successful - Drop Off', 820.172218373699], ['Payment Failure', 'Contact Customer Care', 65.2831849762673], ['Payment Failure', 'Payment Failure - Drop Off', 114.97043049651289], ['View ebill statement', 'View Ebill Statement - Drop Off', 882.1871723424565], ['View ebill statement', 'Bill Enquiry', 3609.1453348370424], ['Cancel Payment', 'Chat1', 2086.236708047271], ['Cancel Payment', 'Cancel Payment - Drop Off', 1976.4595252390377], ['Contact Customer Care', 'Chat2', 31.581434627417366], ['Contact Customer Care', 'IVR2', 33.70175034884993], ['Bill Enquiry', 'Chat3', 1549.3568124944188], ['Bill Enquiry', 'IVR3', 2059.7885223426238], ['Chat1', 'Chat1 - Drop Off', 2086.236708047271], ['Chat2', 'Chat2 - Drop Off', 13.734065382196016], ['Chat2', 'IVR1', 3.5358358062019035], ['Chat2', 'Branch1', 14.311533439019447], ['IVR2', 'IVR2 - Drop Off', 17.076483594727666], ['IVR2', 'Phone1', 16.625266754122258], ['Chat3', 'Chat3 - Drop Off', 1549.3568124944188], ['IVR3', 'IVR3 - Drop Off', 1500.1843261389422], ['IVR3', 'Phone2', 559.6041962036816], ['IVR1', 'IVR1 - Drop Off', 1.6004246319718567], ['IVR1', 'Branch1 - Drop Off', 1.935411174230047], ['Phone1', 'Phone1 - Drop Off', 7.386672518878863], ['Phone1', 'Branch2', 9.238594235243394], ['Phone2', 'Phone2 - Drop Off', 559.6041962036816]]"
687,Retail Loans,Australia,Apr-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 19500.0], ['Bill Payment', '3rd Party Payments', 4471.71523954773], ['Bill Payment', 'Card Bill Pay', 10137.1563383568], ['Bill Payment', 'Payment History', 4891.128422095469], ['3rd Party Payments', 'View scheduled payments', 4471.71523954773], ['Card Bill Pay', 'Payment Successful', 7007.972888172693], ['Card Bill Pay', 'Payment Failure', 3129.1834501841067], ['Payment History', 'View ebill statement', 4891.128422095469], ['View scheduled payments', 'Cancel Payment', 2845.882937197348], ['View scheduled payments', 'View scheduled - Drop Off', 1625.832302350382], ['Payment Successful', 'Payment Successful - Drop Off', 7007.972888172693], ['Payment Failure', 'Contact Customer Care', 1523.6705740595296], ['Payment Failure', 'Payment Failure - Drop Off', 1605.5128761245776], ['View ebill statement', 'View Ebill Statement - Drop Off', 385.4592069942491], ['View ebill statement', 'Bill Enquiry', 4505.66921510122], ['Cancel Payment', 'Chat1', 1418.7386774128588], ['Cancel Payment', 'Cancel Payment - Drop Off', 1427.144259784489], ['Contact Customer Care', 'Chat2', 1119.4578041253155], ['Contact Customer Care', 'IVR2', 404.21276993421407], ['Bill Enquiry', 'Chat3', 2354.64660754594], ['Bill Enquiry', 'IVR3', 2151.022607555281], ['Chat1', 'Chat1 - Drop Off', 1418.7386774128588], ['Chat2', 'Chat2 - Drop Off', 540.8822585315212], ['Chat2', 'IVR1', 312.81323263226966], ['Chat2', 'Branch1', 265.76231296152486], ['IVR2', 'IVR2 - Drop Off', 75.97450485661504], ['IVR2', 'Phone1', 328.23826507759907], ['Chat3', 'Chat3 - Drop Off', 2354.64660754594], ['IVR3', 'IVR3 - Drop Off', 735.2159651160368], ['IVR3', 'Phone2', 1415.8066424392443], ['IVR1', 'IVR1 - Drop Off', 60.22094191500723], ['IVR1', 'Branch1 - Drop Off', 252.59229071726242], ['Phone1', 'Phone1 - Drop Off', 154.96487193957887], ['Phone1', 'Branch2', 173.2733931380202], ['Phone2', 'Phone2 - Drop Off', 1415.8066424392443]]"
688,Retail Loans,Australia,May-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 23500.0], ['Bill Payment', '3rd Party Payments', 9773.602977831828], ['Bill Payment', 'Card Bill Pay', 10183.776840473813], ['Bill Payment', 'Payment History', 3542.6201816943585], ['3rd Party Payments', 'View scheduled payments', 9773.602977831828], ['Card Bill Pay', 'Payment Successful', 5932.852737405061], ['Card Bill Pay', 'Payment Failure', 4250.924103068753], ['Payment History', 'View ebill statement', 3542.6201816943585], ['View scheduled payments', 'Cancel Payment', 5475.353949868794], ['View scheduled payments', 'View scheduled - Drop Off', 4298.249027963033], ['Payment Successful', 'Payment Successful - Drop Off', 5932.852737405061], ['Payment Failure', 'Contact Customer Care', 2020.0999084095106], ['Payment Failure', 'Payment Failure - Drop Off', 2230.824194659243], ['View ebill statement', 'View Ebill Statement - Drop Off', 2334.271918904354], ['View ebill statement', 'Bill Enquiry', 1208.3482627900041], ['Cancel Payment', 'Chat1', 2942.1819416306357], ['Cancel Payment', 'Cancel Payment - Drop Off', 2533.1720082381585], ['Contact Customer Care', 'Chat2', 1121.6581237750884], ['Contact Customer Care', 'IVR2', 898.4417846344221], ['Bill Enquiry', 'Chat3', 989.7004170389004], ['Bill Enquiry', 'IVR3', 218.64784575110377], ['Chat1', 'Chat1 - Drop Off', 2942.1819416306357], ['Chat2', 'Chat2 - Drop Off', 381.8638215229315], ['Chat2', 'IVR1', 247.8141955440413], ['Chat2', 'Branch1', 491.9801067081154], ['IVR2', 'IVR2 - Drop Off', 567.7707464772109], ['IVR2', 'Phone1', 330.67103815721134], ['Chat3', 'Chat3 - Drop Off', 989.7004170389004], ['IVR3', 'IVR3 - Drop Off', 105.94131664441024], ['IVR3', 'Phone2', 112.70652910669352], ['IVR1', 'IVR1 - Drop Off', 122.94372693668107], ['IVR1', 'Branch1 - Drop Off', 124.87046860736024], ['Phone1', 'Phone1 - Drop Off', 272.10589150961204], ['Phone1', 'Branch2', 58.56514664759931], ['Phone2', 'Phone2 - Drop Off', 112.70652910669352]]"
689,Retail Loans,Australia,May-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 22500.0], ['Bill Payment', '3rd Party Payments', 1380.0534521543184], ['Bill Payment', 'Card Bill Pay', 2597.0930003188405], ['Bill Payment', 'Payment History', 18522.85354752684], ['3rd Party Payments', 'View scheduled payments', 1380.0534521543184], ['Card Bill Pay', 'Payment Successful', 1088.2606218619019], ['Card Bill Pay', 'Payment Failure', 1508.8323784569386], ['Payment History', 'View ebill statement', 18522.85354752684], ['View scheduled payments', 'Cancel Payment', 684.0124732929196], ['View scheduled payments', 'View scheduled - Drop Off', 696.0409788613987], ['Payment Successful', 'Payment Successful - Drop Off', 1088.2606218619019], ['Payment Failure', 'Contact Customer Care', 521.8798494504588], ['Payment Failure', 'Payment Failure - Drop Off', 986.9525290064801], ['View ebill statement', 'View Ebill Statement - Drop Off', 9452.98108465613], ['View ebill statement', 'Bill Enquiry', 9069.87246287071], ['Cancel Payment', 'Chat1', 45.711890256395996], ['Cancel Payment', 'Cancel Payment - Drop Off', 638.3005830365236], ['Contact Customer Care', 'Chat2', 244.5831450569065], ['Contact Customer Care', 'IVR2', 277.29670439355226], ['Bill Enquiry', 'Chat3', 7048.529682002459], ['Bill Enquiry', 'IVR3', 2021.3427808682518], ['Chat1', 'Chat1 - Drop Off', 45.711890256395996], ['Chat2', 'Chat2 - Drop Off', 111.23542097884857], ['Chat2', 'IVR1', 63.71517136351092], ['Chat2', 'Branch1', 69.632552714547], ['IVR2', 'IVR2 - Drop Off', 148.31710783080663], ['IVR2', 'Phone1', 128.97959656274563], ['Chat3', 'Chat3 - Drop Off', 7048.529682002459], ['IVR3', 'IVR3 - Drop Off', 1072.5478169292205], ['IVR3', 'Phone2', 948.7949639390314], ['IVR1', 'IVR1 - Drop Off', 43.686900834373255], ['IVR1', 'Branch1 - Drop Off', 20.02827052913766], ['Phone1', 'Phone1 - Drop Off', 50.974881693351115], ['Phone1', 'Branch2', 78.00471486939452], ['Phone2', 'Phone2 - Drop Off', 948.7949639390314]]"
690,Retail Loans,Australia,May-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 39000.0], ['Bill Payment', '3rd Party Payments', 5843.9550108219255], ['Bill Payment', 'Card Bill Pay', 6771.075698556445], ['Bill Payment', 'Payment History', 26384.969290621633], ['3rd Party Payments', 'View scheduled payments', 5843.9550108219255], ['Card Bill Pay', 'Payment Successful', 2884.7197650102503], ['Card Bill Pay', 'Payment Failure', 3886.3559335461946], ['Payment History', 'View ebill statement', 26384.969290621633], ['View scheduled payments', 'Cancel Payment', 4057.2157249927295], ['View scheduled payments', 'View scheduled - Drop Off', 1786.7392858291958], ['Payment Successful', 'Payment Successful - Drop Off', 2884.7197650102503], ['Payment Failure', 'Contact Customer Care', 2176.440145385928], ['Payment Failure', 'Payment Failure - Drop Off', 1709.9157881602664], ['View ebill statement', 'View Ebill Statement - Drop Off', 9652.874928152685], ['View ebill statement', 'Bill Enquiry', 16732.094362468946], ['Cancel Payment', 'Chat1', 1338.6015668834784], ['Cancel Payment', 'Cancel Payment - Drop Off', 2718.6141581092515], ['Contact Customer Care', 'Chat2', 1944.63593128135], ['Contact Customer Care', 'IVR2', 231.80421410457814], ['Bill Enquiry', 'Chat3', 15264.443597145542], ['Bill Enquiry', 'IVR3', 1467.6507653234034], ['Chat1', 'Chat1 - Drop Off', 1338.6015668834784], ['Chat2', 'Chat2 - Drop Off', 581.4037938815704], ['Chat2', 'IVR1', 502.8858517995018], ['Chat2', 'Branch1', 860.3462856002778], ['IVR2', 'IVR2 - Drop Off', 125.89522860294952], ['IVR2', 'Phone1', 105.90898550162862], ['Chat3', 'Chat3 - Drop Off', 15264.443597145542], ['IVR3', 'IVR3 - Drop Off', 634.8464084390118], ['IVR3', 'Phone2', 832.8043568843917], ['IVR1', 'IVR1 - Drop Off', 427.9027239650376], ['IVR1', 'Branch1 - Drop Off', 74.98312783446423], ['Phone1', 'Phone1 - Drop Off', 51.64753635137292], ['Phone1', 'Branch2', 54.261449150255714], ['Phone2', 'Phone2 - Drop Off', 832.8043568843917]]"
691,Retail Loans,Australia,May-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 30500.0], ['Bill Payment', '3rd Party Payments', 12866.69291433495], ['Bill Payment', 'Card Bill Pay', 8998.283629987818], ['Bill Payment', 'Payment History', 8635.023455677232], ['3rd Party Payments', 'View scheduled payments', 12866.69291433495], ['Card Bill Pay', 'Payment Successful', 6410.350918040862], ['Card Bill Pay', 'Payment Failure', 2587.932711946957], ['Payment History', 'View ebill statement', 8635.023455677232], ['View scheduled payments', 'Cancel Payment', 8408.808369024744], ['View scheduled payments', 'View scheduled - Drop Off', 4457.884545310205], ['Payment Successful', 'Payment Successful - Drop Off', 6410.350918040862], ['Payment Failure', 'Contact Customer Care', 1146.8724110016037], ['Payment Failure', 'Payment Failure - Drop Off', 1441.0603009453532], ['View ebill statement', 'View Ebill Statement - Drop Off', 7400.280070716269], ['View ebill statement', 'Bill Enquiry', 1234.7433849609638], ['Cancel Payment', 'Chat1', 1005.4592829882336], ['Cancel Payment', 'Cancel Payment - Drop Off', 7403.34908603651], ['Contact Customer Care', 'Chat2', 984.3066902483508], ['Contact Customer Care', 'IVR2', 162.56572075325298], ['Bill Enquiry', 'Chat3', 530.0065066253862], ['Bill Enquiry', 'IVR3', 704.7368783355776], ['Chat1', 'Chat1 - Drop Off', 1005.4592829882336], ['Chat2', 'Chat2 - Drop Off', 524.2699791931103], ['Chat2', 'IVR1', 147.3073974440753], ['Chat2', 'Branch1', 312.729313611165], ['IVR2', 'IVR2 - Drop Off', 138.23182854252497], ['IVR2', 'Phone1', 24.333892210728], ['Chat3', 'Chat3 - Drop Off', 530.0065066253862], ['IVR3', 'IVR3 - Drop Off', 457.56358414502324], ['IVR3', 'Phone2', 247.17329419055426], ['IVR1', 'IVR1 - Drop Off', 101.09410302116349], ['IVR1', 'Branch1 - Drop Off', 46.21329442291181], ['Phone1', 'Phone1 - Drop Off', 6.585573954887707], ['Phone1', 'Branch2', 17.748318255840292], ['Phone2', 'Phone2 - Drop Off', 247.17329419055426]]"
692,Retail Loans,Australia,Jun-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 13000.0], ['Bill Payment', '3rd Party Payments', 959.0546607800974], ['Bill Payment', 'Card Bill Pay', 6807.6986790283545], ['Bill Payment', 'Payment History', 5233.2466601915485], ['3rd Party Payments', 'View scheduled payments', 959.0546607800974], ['Card Bill Pay', 'Payment Successful', 6005.239978967165], ['Card Bill Pay', 'Payment Failure', 802.4587000611892], ['Payment History', 'View ebill statement', 5233.2466601915485], ['View scheduled payments', 'Cancel Payment', 610.5932984076416], ['View scheduled payments', 'View scheduled - Drop Off', 348.4613623724558], ['Payment Successful', 'Payment Successful - Drop Off', 6005.239978967165], ['Payment Failure', 'Contact Customer Care', 541.3281721275456], ['Payment Failure', 'Payment Failure - Drop Off', 261.1305279336437], ['View ebill statement', 'View Ebill Statement - Drop Off', 1951.900100896781], ['View ebill statement', 'Bill Enquiry', 3281.3465592947673], ['Cancel Payment', 'Chat1', 131.92547270745237], ['Cancel Payment', 'Cancel Payment - Drop Off', 478.6678257001892], ['Contact Customer Care', 'Chat2', 351.2400198328556], ['Contact Customer Care', 'IVR2', 190.08815229469], ['Bill Enquiry', 'Chat3', 2057.773389237706], ['Bill Enquiry', 'IVR3', 1223.5731700570616], ['Chat1', 'Chat1 - Drop Off', 131.92547270745237], ['Chat2', 'Chat2 - Drop Off', 102.8353079890989], ['Chat2', 'IVR1', 108.48198318827497], ['Chat2', 'Branch1', 139.92272865548168], ['IVR2', 'IVR2 - Drop Off', 70.81639459862707], ['IVR2', 'Phone1', 119.2717576960629], ['Chat3', 'Chat3 - Drop Off', 2057.773389237706], ['IVR3', 'IVR3 - Drop Off', 1100.6620566153574], ['IVR3', 'Phone2', 122.91111344170429], ['IVR1', 'IVR1 - Drop Off', 49.44082875735058], ['IVR1', 'Branch1 - Drop Off', 59.04115443092439], ['Phone1', 'Phone1 - Drop Off', 49.41511305259396], ['Phone1', 'Branch2', 69.85664464346894], ['Phone2', 'Phone2 - Drop Off', 122.91111344170429]]"
693,Retail Loans,Australia,Jun-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 38000.0], ['Bill Payment', '3rd Party Payments', 10678.915034955058], ['Bill Payment', 'Card Bill Pay', 18602.86590249335], ['Bill Payment', 'Payment History', 8718.21906255159], ['3rd Party Payments', 'View scheduled payments', 10678.915034955058], ['Card Bill Pay', 'Payment Successful', 3227.731414095467], ['Card Bill Pay', 'Payment Failure', 15375.134488397885], ['Payment History', 'View ebill statement', 8718.21906255159], ['View scheduled payments', 'Cancel Payment', 6148.097957205855], ['View scheduled payments', 'View scheduled - Drop Off', 4530.817077749202], ['Payment Successful', 'Payment Successful - Drop Off', 3227.731414095467], ['Payment Failure', 'Contact Customer Care', 3519.5265215152453], ['Payment Failure', 'Payment Failure - Drop Off', 11855.60796688264], ['View ebill statement', 'View Ebill Statement - Drop Off', 7097.594982908106], ['View ebill statement', 'Bill Enquiry', 1620.6240796434836], ['Cancel Payment', 'Chat1', 886.2314532882918], ['Cancel Payment', 'Cancel Payment - Drop Off', 5261.866503917563], ['Contact Customer Care', 'Chat2', 1947.9670216274053], ['Contact Customer Care', 'IVR2', 1571.5594998878394], ['Bill Enquiry', 'Chat3', 1269.305928129327], ['Bill Enquiry', 'IVR3', 351.31815151415674], ['Chat1', 'Chat1 - Drop Off', 886.2314532882918], ['Chat2', 'Chat2 - Drop Off', 998.8742463178478], ['Chat2', 'IVR1', 569.7012888619267], ['Chat2', 'Branch1', 379.39148644763105], ['IVR2', 'IVR2 - Drop Off', 969.3138682500968], ['IVR2', 'Phone1', 602.2456316377426], ['Chat3', 'Chat3 - Drop Off', 1269.305928129327], ['IVR3', 'IVR3 - Drop Off', 218.1973014401613], ['IVR3', 'Phone2', 133.12085007399543], ['IVR1', 'IVR1 - Drop Off', 259.75466820167384], ['IVR1', 'Branch1 - Drop Off', 309.9466206602529], ['Phone1', 'Phone1 - Drop Off', 396.3169208608047], ['Phone1', 'Branch2', 205.92871077693786], ['Phone2', 'Phone2 - Drop Off', 133.12085007399543]]"
694,Retail Loans,Australia,Jun-19,Segment3,web,Payment Journey,"[['Payments', 'Bill Payment', 21000.0], ['Bill Payment', '3rd Party Payments', 2136.8502182126535], ['Bill Payment', 'Card Bill Pay', 7274.279649974397], ['Bill Payment', 'Payment History', 11588.870131812948], ['3rd Party Payments', 'View scheduled payments', 2136.8502182126535], ['Card Bill Pay', 'Payment Successful', 1134.6383077842875], ['Card Bill Pay', 'Payment Failure', 6139.64134219011], ['Payment History', 'View ebill statement', 11588.870131812948], ['View scheduled payments', 'Cancel Payment', 1199.8126681810343], ['View scheduled payments', 'View scheduled - Drop Off', 937.0375500316195], ['Payment Successful', 'Payment Successful - Drop Off', 1134.6383077842875], ['Payment Failure', 'Contact Customer Care', 133.35525204890303], ['Payment Failure', 'Payment Failure - Drop Off', 6006.286090141207], ['View ebill statement', 'View Ebill Statement - Drop Off', 6376.08584370514], ['View ebill statement', 'Bill Enquiry', 5212.784288107807], ['Cancel Payment', 'Chat1', 463.2745795094478], ['Cancel Payment', 'Cancel Payment - Drop Off', 736.5380886715866], ['Contact Customer Care', 'Chat2', 89.53675049701263], ['Contact Customer Care', 'IVR2', 43.81850155189039], ['Bill Enquiry', 'Chat3', 5.858458770136524], ['Bill Enquiry', 'IVR3', 5206.925829337671], ['Chat1', 'Chat1 - Drop Off', 463.2745795094478], ['Chat2', 'Chat2 - Drop Off', 6.235969910316664], ['Chat2', 'IVR1', 33.54958430469051], ['Chat2', 'Branch1', 49.751196282005466], ['IVR2', 'IVR2 - Drop Off', 0.6402682858133791], ['IVR2', 'Phone1', 43.178233266077015], ['Chat3', 'Chat3 - Drop Off', 5.858458770136524], ['IVR3', 'IVR3 - Drop Off', 2058.822079591502], ['IVR3', 'Phone2', 3148.1037497461684], ['IVR1', 'IVR1 - Drop Off', 18.523732051918625], ['IVR1', 'Branch1 - Drop Off', 15.02585225277189], ['Phone1', 'Phone1 - Drop Off', 25.24154810023183], ['Phone1', 'Branch2', 17.936685165845184], ['Phone2', 'Phone2 - Drop Off', 3148.1037497461684]]"
695,Retail Loans,Australia,Jun-19,Segment4,web,Payment Journey,"[['Payments', 'Bill Payment', 25000.0], ['Bill Payment', '3rd Party Payments', 13738.420204148968], ['Bill Payment', 'Card Bill Pay', 10759.246035388089], ['Bill Payment', 'Payment History', 502.3337604629442], ['3rd Party Payments', 'View scheduled payments', 13738.420204148968], ['Card Bill Pay', 'Payment Successful', 5224.871830670747], ['Card Bill Pay', 'Payment Failure', 5534.374204717342], ['Payment History', 'View ebill statement', 502.3337604629442], ['View scheduled payments', 'Cancel Payment', 4034.439232800024], ['View scheduled payments', 'View scheduled - Drop Off', 9703.980971348943], ['Payment Successful', 'Payment Successful - Drop Off', 5224.871830670747], ['Payment Failure', 'Contact Customer Care', 1900.2586294387097], ['Payment Failure', 'Payment Failure - Drop Off', 3634.1155752786312], ['View ebill statement', 'View Ebill Statement - Drop Off', 454.1054743921729], ['View ebill statement', 'Bill Enquiry', 48.22828607077136], ['Cancel Payment', 'Chat1', 1942.9700454873025], ['Cancel Payment', 'Cancel Payment - Drop Off', 2091.4691873127217], ['Contact Customer Care', 'Chat2', 386.3917028481061], ['Contact Customer Care', 'IVR2', 1513.8669265906037], ['Bill Enquiry', 'Chat3', 18.083723840887636], ['Bill Enquiry', 'IVR3', 30.14456222988372], ['Chat1', 'Chat1 - Drop Off', 1942.9700454873025], ['Chat2', 'Chat2 - Drop Off', 167.98930135530523], ['Chat2', 'IVR1', 81.89665318286981], ['Chat2', 'Branch1', 136.505748309931], ['IVR2', 'IVR2 - Drop Off', 342.549704148647], ['IVR2', 'Phone1', 1171.3172224419568], ['Chat3', 'Chat3 - Drop Off', 18.083723840887636], ['IVR3', 'IVR3 - Drop Off', 2.8710295617907606], ['IVR3', 'Phone2', 27.273532668092958], ['IVR1', 'IVR1 - Drop Off', 55.12221836625628], ['IVR1', 'Branch1 - Drop Off', 26.77443481661354], ['Phone1', 'Phone1 - Drop Off', 878.7284194543965], ['Phone1', 'Branch2', 292.58880298756026], ['Phone2', 'Phone2 - Drop Off', 27.273532668092958]]"
696,Retail Loans,Australia,Jul-19,Segment1,web,Payment Journey,"[['Payments', 'Bill Payment', 14000.0], ['Bill Payment', '3rd Party Payments', 5273.812029881138], ['Bill Payment', 'Card Bill Pay', 6013.6636892756105], ['Bill Payment', 'Payment History', 2712.5242808432527], ['3rd Party Payments', 'View scheduled payments', 5273.812029881138], ['Card Bill Pay', 'Payment Successful', 4724.855606602737], ['Card Bill Pay', 'Payment Failure', 1288.8080826728738], ['Payment History', 'View ebill statement', 2712.5242808432527], ['View scheduled payments', 'Cancel Payment', 3098.2213613530944], ['View scheduled payments', 'View scheduled - Drop Off', 2175.590668528044], ['Payment Successful', 'Payment Successful - Drop Off', 4724.855606602737], ['Payment Failure', 'Contact Customer Care', 625.0061686338308], ['Payment Failure', 'Payment Failure - Drop Off', 663.8019140390429], ['View ebill statement', 'View Ebill Statement - Drop Off', 1248.080782055736], ['View ebill statement', 'Bill Enquiry', 1464.4434987875163], ['Cancel Payment', 'Chat1', 1946.0058850758762], ['Cancel Payment', 'Cancel Payment - Drop Off', 1152.2154762772182], ['Contact Customer Care', 'Chat2', 476.1009842673487], ['Contact Customer Care', 'IVR2', 148.90518436648216], ['Bill Enquiry', 'Chat3', 915.2622481795624], ['Bill Enquiry', 'IVR3', 549.1812506079539], ['Chat1', 'Chat1 - Drop Off', 1946.0058850758762], ['Chat2', 'Chat2 - Drop Off', 201.85065685646634], ['Chat2', 'IVR1', 159.06790967044884], ['Chat2', 'Branch1', 115.18241774043351], ['IVR2', 'IVR2 - Drop Off', 88.91285219865674], ['IVR2', 'Phone1', 59.9923321678254], ['Chat3', 'Chat3 - Drop Off', 915.2622481795624], ['IVR3', 'IVR3 - Drop Off', 220.7576572504684], ['IVR3', 'Phone2', 328.42359335748546], ['IVR1', 'IVR1 - Drop Off', 80.32545975271755], ['IVR1', 'Branch1 - Drop Off', 78.74244991773129], ['Phone1', 'Phone1 - Drop Off', 31.001057782194394], ['Phone1', 'Branch2', 28.991274385631], ['Phone2', 'Phone2 - Drop Off', 328.42359335748546]]"
697,Retail Loans,Australia,Jul-19,Segment2,web,Payment Journey,"[['Payments', 'Bill Payment', 47000.0], ['Bill Payment', '3rd Party Payments', 8270.127668603154], ['Bill Payment', 'Card Bill Pay', 4283.0692548800025], ['Bill Payment', 'Payment History', 34446.803076516844], ['3rd Party Payments', 'View scheduled payments', 8270.127668603154], ['Card Bill Pay', 'Payment Successful', 2427.6733964596897], ['Card Bill Pay', 'Payment Failure', 1855.3958584203133], ['Payment History', 'View ebill statement', 34446.803076516844], ['View scheduled payments', 'Cancel Payment', 4440.397997186287], ['View scheduled payments', 'View scheduled - Drop Off', 3829.7296714168665], ['Payment Successful', 'Payment Successful - Drop Off', 2427.6733964596897], ['Payment Failure', 'Contact Customer Care', 1138.145058020978], ['Payment Failure', 'Payment Failure - Drop Off', 717.2508003993354], ['View ebill statement', 'View Ebill Statement - Drop Off', 29317.069633518764], ['View ebill statement', 'Bill Enquiry', 5129.733442998084], ['Cancel Payment', 'Chat1', 547.8281891053358], ['Cancel Payment', 'Cancel Payment - Drop Off', 3892.569808080951], ['Contact Customer Care', 'Chat2', 197.43819438288583], ['Contact Customer Care', 'IVR2', 940.7068636380923], ['Bill Enquiry', 'Chat3', 4902.877569315625], ['Bill Enquiry', 'IVR3', 226.85587368245933], ['Chat1', 'Chat1 - Drop Off', 547.8281891053358], ['Chat2', 'Chat2 - Drop Off', 37.77018096998201], ['Chat2', 'IVR1', 93.97201663736996], ['Chat2', 'Branch1', 65.69599677553384], ['IVR2', 'IVR2 - Drop Off', 115.7893884923738], ['IVR2', 'Phone1', 824.9174751457184], ['Chat3', 'Chat3 - Drop Off', 4902.877569315625], ['IVR3', 'IVR3 - Drop Off', 138.30558951997736], ['IVR3', 'Phone2', 88.55028416248199], ['IVR1', 'IVR1 - Drop Off', 16.82780465273865], ['IVR1', 'Branch1 - Drop Off', 77.14421198463131], ['Phone1', 'Phone1 - Drop Off', 452.99809709816185], ['Phone1', 'Branch2', 371.9193780475565], ['Phone2', 'Phone2 - Drop Off', 88.55028416248199]]"
